,Droplet ID,File,Channel,Intensity
57916,28508,PWM75_2,Brightfield,5228.36
57917,28509,PWM75_2,4X_FITC_15%,13713.64
57918,28509,PWM75_2,Brightfield,5091.2
57919,28510,PWM75_2,4X_FITC_15%,11979.04
57920,28510,PWM75_2,Brightfield,5467.64
57921,28511,PWM75_2,4X_FITC_15%,10312.24
57922,28511,PWM75_2,Brightfield,4373.72
57923,28512,PWM75_2,4X_FITC_15%,10750.96
57924,28512,PWM75_2,Brightfield,5056.44
57925,28513,PWM75_2,4X_FITC_15%,10716.56
57926,28513,PWM75_2,Brightfield,5542.36
57927,28514,PWM75_2,4X_FITC_15%,11528.8
57928,28514,PWM75_2,Brightfield,4756.24
57929,28515,PWM75_2,4X_FITC_15%,13433.4
57930,28515,PWM75_2,Brightfield,4842.6
57931,28516,PWM75_2,4X_FITC_15%,10087.76
57932,28516,PWM75_2,Brightfield,3945.6
57933,28517,PWM75_2,4X_FITC_15%,11278.48
57934,28517,PWM75_2,Brightfield,4813.52
57935,28518,PWM75_2,4X_FITC_15%,11268.44
57936,28518,PWM75_2,Brightfield,4687.04
57937,28519,PWM75_2,4X_FITC_15%,13341.44
57938,28519,PWM75_2,Brightfield,4242.92
57939,28520,PWM75_2,4X_FITC_15%,11381.08
57940,28520,PWM75_2,Brightfield,4843.44
57941,28521,PWM75_2,4X_FITC_15%,10658.16
57942,28521,PWM75_2,Brightfield,4011.16
57943,28522,PWM75_2,4X_FITC_15%,12394.12
57944,28522,PWM75_2,Brightfield,4402.68
57945,28523,PWM75_2,4X_FITC_15%,11367.04
57946,28523,PWM75_2,Brightfield,4382.72
57947,28524,PWM75_2,4X_FITC_15%,9868.92
57948,28524,PWM75_2,Brightfield,4913.16
57949,28525,PWM75_2,4X_FITC_15%,10909.24
57950,28525,PWM75_2,Brightfield,4804.6
57951,28526,PWM75_2,4X_FITC_15%,11722.56
57952,28526,PWM75_2,Brightfield,4974.28
57953,28527,PWM75_2,4X_FITC_15%,10805.76
57954,28527,PWM75_2,Brightfield,4778.64
57955,28528,PWM75_2,4X_FITC_15%,10512.64
57956,28528,PWM75_2,Brightfield,4501.4
57957,28529,PWM75_2,4X_FITC_15%,13021.24
57958,28529,PWM75_2,Brightfield,3719.96
57959,28530,PWM75_2,4X_FITC_15%,11445.36
57960,28530,PWM75_2,Brightfield,4729.56
57961,28531,PWM75_2,4X_FITC_15%,12708.36
57962,28531,PWM75_2,Brightfield,3838.04
57963,28532,PWM75_2,4X_FITC_15%,10634.72
57964,28532,PWM75_2,Brightfield,4760.12
57965,28533,PWM75_2,4X_FITC_15%,10832.84
57966,28533,PWM75_2,Brightfield,4586.96
57967,28534,PWM75_2,4X_FITC_15%,12467.56
57968,28534,PWM75_2,Brightfield,5730.68
57969,28535,PWM75_2,4X_FITC_15%,11354.96
57970,28535,PWM75_2,Brightfield,4818.8
57971,28536,PWM75_2,4X_FITC_15%,13487.68
57972,28536,PWM75_2,Brightfield,4936.32
57973,28537,PWM75_2,4X_FITC_15%,11945.04
57974,28537,PWM75_2,Brightfield,4743.6
57975,28538,PWM75_2,4X_FITC_15%,11385.12
57976,28538,PWM75_2,Brightfield,3952.84
57977,28539,PWM75_2,4X_FITC_15%,11051.08
57978,28539,PWM75_2,Brightfield,4314.72
57979,28540,PWM75_2,4X_FITC_15%,11701.56
57980,28540,PWM75_2,Brightfield,2728.0
57981,28541,PWM75_2,4X_FITC_15%,11225.72
57982,28541,PWM75_2,Brightfield,4965.0
57983,28542,PWM75_2,4X_FITC_15%,14410.08
57984,28542,PWM75_2,Brightfield,4680.4
57985,28543,PWM75_2,4X_FITC_15%,10792.44
57986,28543,PWM75_2,Brightfield,4601.04
57987,28544,PWM75_2,4X_FITC_15%,11294.64
57988,28544,PWM75_2,Brightfield,5028.04
57989,28545,PWM75_2,4X_FITC_15%,12493.64
57990,28545,PWM75_2,Brightfield,4297.92
57991,28546,PWM75_2,4X_FITC_15%,10550.76
57992,28546,PWM75_2,Brightfield,3615.6
57993,28547,PWM75_2,4X_FITC_15%,12137.52
57994,28547,PWM75_2,Brightfield,3941.44
57995,28548,PWM75_2,4X_FITC_15%,11503.48
57996,28548,PWM75_2,Brightfield,4232.88
57997,28549,PWM75_2,4X_FITC_15%,13300.76
57998,28549,PWM75_2,Brightfield,4142.8
57999,28550,PWM75_2,4X_FITC_15%,13340.08
58000,28550,PWM75_2,Brightfield,4674.8
58001,28551,PWM75_2,4X_FITC_15%,10954.04
58002,28551,PWM75_2,Brightfield,4737.52
58003,28552,PWM75_2,4X_FITC_15%,10764.88
58004,28552,PWM75_2,Brightfield,5109.32
58005,28553,PWM75_2,4X_FITC_15%,11615.2
58006,28553,PWM75_2,Brightfield,4716.04
58007,28554,PWM75_2,4X_FITC_15%,11824.88
58008,28554,PWM75_2,Brightfield,4616.8
58009,28555,PWM75_2,4X_FITC_15%,17353.36
58010,28555,PWM75_2,Brightfield,4593.28
58011,28556,PWM75_2,4X_FITC_15%,10775.2
58012,28556,PWM75_2,Brightfield,4964.84
58013,28557,PWM75_2,4X_FITC_15%,17588.68
58014,28557,PWM75_2,Brightfield,5249.32
58015,28558,PWM75_2,4X_FITC_15%,10095.28
58016,28558,PWM75_2,Brightfield,4677.32
58017,28559,PWM75_2,4X_FITC_15%,11921.16
58018,28559,PWM75_2,Brightfield,5622.12
58019,28560,PWM75_2,4X_FITC_15%,9989.24
58020,28560,PWM75_2,Brightfield,4506.2
58021,28561,PWM75_2,4X_FITC_15%,10609.76
58022,28561,PWM75_2,Brightfield,4745.88
58023,28562,PWM75_2,4X_FITC_15%,11505.28
58024,28562,PWM75_2,Brightfield,3200.0
58025,28563,PWM75_2,4X_FITC_15%,11749.64
58026,28563,PWM75_2,Brightfield,4920.32
58027,28564,PWM75_2,4X_FITC_15%,11750.68
58028,28564,PWM75_2,Brightfield,4518.08
58029,28565,PWM75_2,4X_FITC_15%,12397.32
58030,28565,PWM75_2,Brightfield,5778.4
58031,28566,PWM75_2,4X_FITC_15%,10833.96
58032,28566,PWM75_2,Brightfield,4296.04
58033,28567,PWM75_2,4X_FITC_15%,10941.6
58034,28567,PWM75_2,Brightfield,4930.84
58035,28568,PWM75_2,4X_FITC_15%,12095.04
58036,28568,PWM75_2,Brightfield,4345.6
58037,28569,PWM75_2,4X_FITC_15%,10466.56
58038,28569,PWM75_2,Brightfield,3979.48
58039,28570,PWM75_2,4X_FITC_15%,16419.16
58040,28570,PWM75_2,Brightfield,4755.44
58041,28571,PWM75_2,4X_FITC_15%,14389.24
58042,28571,PWM75_2,Brightfield,5434.88
58043,28572,PWM75_2,4X_FITC_15%,12399.4
58044,28572,PWM75_2,Brightfield,4561.92
58045,28573,PWM75_2,4X_FITC_15%,10827.04
58046,28573,PWM75_2,Brightfield,5020.44
58047,28574,PWM75_2,4X_FITC_15%,11841.68
58048,28574,PWM75_2,Brightfield,4634.88
58049,28575,PWM75_2,4X_FITC_15%,12456.36
58050,28575,PWM75_2,Brightfield,4670.6
58051,28576,PWM75_2,4X_FITC_15%,15969.6
58052,28576,PWM75_2,Brightfield,5152.16
58053,28577,PWM75_2,4X_FITC_15%,11993.88
58054,28577,PWM75_2,Brightfield,4712.4
58055,28578,PWM75_2,4X_FITC_15%,18905.08
58056,28578,PWM75_2,Brightfield,3245.32
58057,28579,PWM75_2,4X_FITC_15%,12793.08
58058,28579,PWM75_2,Brightfield,4672.48
58059,28580,PWM75_2,4X_FITC_15%,10130.4
58060,28580,PWM75_2,Brightfield,4129.52
58061,28581,PWM75_2,4X_FITC_15%,9736.0
58062,28581,PWM75_2,Brightfield,3869.56
58063,28582,PWM75_2,4X_FITC_15%,10701.08
58064,28582,PWM75_2,Brightfield,4042.48
58065,28583,PWM75_2,4X_FITC_15%,14678.72
58066,28583,PWM75_2,Brightfield,4066.68
58067,28584,PWM75_2,4X_FITC_15%,10152.48
58068,28584,PWM75_2,Brightfield,4035.76
58069,28585,PWM75_2,4X_FITC_15%,13583.44
58070,28585,PWM75_2,Brightfield,5322.88
58071,28586,PWM75_2,4X_FITC_15%,12613.68
58072,28586,PWM75_2,Brightfield,4325.56
58073,28587,PWM75_2,4X_FITC_15%,10528.4
58074,28587,PWM75_2,Brightfield,4208.88
58075,28588,PWM75_2,4X_FITC_15%,11502.92
58076,28588,PWM75_2,Brightfield,5078.68
58077,28589,PWM75_2,4X_FITC_15%,10726.32
58078,28589,PWM75_2,Brightfield,3717.88
58079,28590,PWM75_2,4X_FITC_15%,10254.28
58080,28590,PWM75_2,Brightfield,4569.0
58081,28591,PWM75_2,4X_FITC_15%,11624.0
58082,28591,PWM75_2,Brightfield,5014.92
58083,28592,PWM75_2,4X_FITC_15%,11636.36
58084,28592,PWM75_2,Brightfield,5169.88
58085,28593,PWM75_2,4X_FITC_15%,10455.72
58086,28593,PWM75_2,Brightfield,5101.56
58087,28594,PWM75_2,4X_FITC_15%,10530.12
58088,28594,PWM75_2,Brightfield,5165.76
58089,28595,PWM75_2,4X_FITC_15%,11696.36
58090,28595,PWM75_2,Brightfield,5185.76
58091,28596,PWM75_2,4X_FITC_15%,10951.0
58092,28596,PWM75_2,Brightfield,4152.44
58093,28597,PWM75_2,4X_FITC_15%,10308.96
58094,28597,PWM75_2,Brightfield,3842.44
58095,28598,PWM75_2,4X_FITC_15%,12022.28
58096,28598,PWM75_2,Brightfield,4670.36
58097,28599,PWM75_2,4X_FITC_15%,9858.0
58098,28599,PWM75_2,Brightfield,4569.64
58099,28600,PWM75_2,4X_FITC_15%,10558.72
58100,28600,PWM75_2,Brightfield,4562.6
58101,28601,PWM75_2,4X_FITC_15%,13339.44
58102,28601,PWM75_2,Brightfield,4678.04
58103,28602,PWM75_2,4X_FITC_15%,11877.16
58104,28602,PWM75_2,Brightfield,4626.16
58105,28603,PWM75_2,4X_FITC_15%,12038.4
58106,28603,PWM75_2,Brightfield,4855.24
58107,28604,PWM75_2,4X_FITC_15%,12306.8
58108,28604,PWM75_2,Brightfield,5026.08
58109,28605,PWM75_2,4X_FITC_15%,11529.0
58110,28605,PWM75_2,Brightfield,5003.56
58111,28606,PWM75_2,4X_FITC_15%,10978.92
58112,28606,PWM75_2,Brightfield,3710.4
58113,28607,PWM75_2,4X_FITC_15%,12651.8
58114,28607,PWM75_2,Brightfield,4030.8
58115,28608,PWM75_2,4X_FITC_15%,12222.72
58116,28608,PWM75_2,Brightfield,4311.88
58117,28609,PWM75_2,4X_FITC_15%,11967.04
58118,28609,PWM75_2,Brightfield,4902.16
58119,28610,PWM75_2,4X_FITC_15%,10450.64
58120,28610,PWM75_2,Brightfield,4196.6
58121,28611,PWM75_2,4X_FITC_15%,10958.28
58122,28611,PWM75_2,Brightfield,5079.48
58123,28612,PWM75_2,4X_FITC_15%,10893.4
58124,28612,PWM75_2,Brightfield,4736.48
58125,28613,PWM75_2,4X_FITC_15%,10774.84
58126,28613,PWM75_2,Brightfield,3980.96
58127,28614,PWM75_2,4X_FITC_15%,9802.12
58128,28614,PWM75_2,Brightfield,3865.4
58129,28615,PWM75_2,4X_FITC_15%,11488.64
58130,28615,PWM75_2,Brightfield,4642.04
58131,28616,PWM75_2,4X_FITC_15%,12376.24
58132,28616,PWM75_2,Brightfield,4213.36
58133,28617,PWM75_2,4X_FITC_15%,12898.4
58134,28617,PWM75_2,Brightfield,4736.2
58135,28618,PWM75_2,4X_FITC_15%,11185.88
58136,28618,PWM75_2,Brightfield,4737.88
58137,28619,PWM75_2,4X_FITC_15%,10816.96
58138,28619,PWM75_2,Brightfield,5599.08
58139,28620,PWM75_2,4X_FITC_15%,10972.12
58140,28620,PWM75_2,Brightfield,5244.36
58141,28621,PWM75_2,4X_FITC_15%,10941.92
58142,28621,PWM75_2,Brightfield,5226.72
58143,28622,PWM75_2,4X_FITC_15%,11570.6
58144,28622,PWM75_2,Brightfield,4728.76
58145,28623,PWM75_2,4X_FITC_15%,12506.8
58146,28623,PWM75_2,Brightfield,4401.6
58147,28624,PWM75_2,4X_FITC_15%,10979.96
58148,28624,PWM75_2,Brightfield,3720.2
58149,28625,PWM75_2,4X_FITC_15%,9944.0
58150,28625,PWM75_2,Brightfield,4579.88
58151,28626,PWM75_2,4X_FITC_15%,11357.32
58152,28626,PWM75_2,Brightfield,4954.68
58153,28627,PWM75_2,4X_FITC_15%,10886.04
58154,28627,PWM75_2,Brightfield,5016.52
58155,28628,PWM75_2,4X_FITC_15%,11876.4
58156,28628,PWM75_2,Brightfield,4421.04
58157,28629,PWM75_2,4X_FITC_15%,11456.4
58158,28629,PWM75_2,Brightfield,4123.4
58159,28630,PWM75_2,4X_FITC_15%,10420.44
58160,28630,PWM75_2,Brightfield,5106.4
58161,28631,PWM75_2,4X_FITC_15%,11275.28
58162,28631,PWM75_2,Brightfield,4281.28
58163,28632,PWM75_2,4X_FITC_15%,10311.72
58164,28632,PWM75_2,Brightfield,4334.08
58165,28633,PWM75_2,4X_FITC_15%,11417.72
58166,28633,PWM75_2,Brightfield,4991.92
58167,28634,PWM75_2,4X_FITC_15%,9959.6
58168,28634,PWM75_2,Brightfield,4398.48
58169,28635,PWM75_2,4X_FITC_15%,11776.6
58170,28635,PWM75_2,Brightfield,4529.84
58171,28636,PWM75_2,4X_FITC_15%,11150.44
58172,28636,PWM75_2,Brightfield,4825.04
58173,28637,PWM75_2,4X_FITC_15%,11001.44
58174,28637,PWM75_2,Brightfield,4265.36
58175,28638,PWM75_2,4X_FITC_15%,12862.52
58176,28638,PWM75_2,Brightfield,3855.48
58177,28639,PWM75_2,4X_FITC_15%,10651.48
58178,28639,PWM75_2,Brightfield,4768.92
58179,28640,PWM75_2,4X_FITC_15%,12500.12
58180,28640,PWM75_2,Brightfield,3935.64
58181,28641,PWM75_2,4X_FITC_15%,9927.52
58182,28641,PWM75_2,Brightfield,4549.44
58183,28642,PWM75_2,4X_FITC_15%,10463.4
58184,28642,PWM75_2,Brightfield,4296.92
58185,28643,PWM75_2,4X_FITC_15%,9887.08
58186,28643,PWM75_2,Brightfield,4647.84
58187,28644,PWM75_2,4X_FITC_15%,10578.96
58188,28644,PWM75_2,Brightfield,4207.72
58189,28645,PWM75_2,4X_FITC_15%,10087.32
58190,28645,PWM75_2,Brightfield,4468.4
58191,28646,PWM75_2,4X_FITC_15%,11037.48
58192,28646,PWM75_2,Brightfield,4776.8
58193,28647,PWM75_2,4X_FITC_15%,11923.0
58194,28647,PWM75_2,Brightfield,4911.44
58195,28648,PWM75_2,4X_FITC_15%,12470.6
58196,28648,PWM75_2,Brightfield,4895.32
58197,28649,PWM75_2,4X_FITC_15%,11875.56
58198,28649,PWM75_2,Brightfield,4794.28
58199,28650,PWM75_2,4X_FITC_15%,11835.16
58200,28650,PWM75_2,Brightfield,4401.76
58201,28651,PWM75_2,4X_FITC_15%,12212.24
58202,28651,PWM75_2,Brightfield,4803.36
58203,28652,PWM75_2,4X_FITC_15%,20308.08
58204,28652,PWM75_2,Brightfield,4959.36
58205,28653,PWM75_2,4X_FITC_15%,11611.56
58206,28653,PWM75_2,Brightfield,5171.8
58207,28654,PWM75_2,4X_FITC_15%,9983.56
58208,28654,PWM75_2,Brightfield,4713.52
58209,28655,PWM75_2,4X_FITC_15%,11568.08
58210,28655,PWM75_2,Brightfield,4956.4
58211,28656,PWM75_2,4X_FITC_15%,10093.2
58212,28656,PWM75_2,Brightfield,4337.32
58213,28657,PWM75_2,4X_FITC_15%,15208.32
58214,28657,PWM75_2,Brightfield,4785.24
58215,28658,PWM75_2,4X_FITC_15%,11120.4
58216,28658,PWM75_2,Brightfield,5291.56
58217,28659,PWM75_2,4X_FITC_15%,11513.04
58218,28659,PWM75_2,Brightfield,4753.56
58219,28660,PWM75_2,4X_FITC_15%,11606.64
58220,28660,PWM75_2,Brightfield,5264.6
58221,28661,PWM75_2,4X_FITC_15%,10532.68
58222,28661,PWM75_2,Brightfield,4391.72
58223,28662,PWM75_2,4X_FITC_15%,11608.56
58224,28662,PWM75_2,Brightfield,4709.8
58225,28663,PWM75_2,4X_FITC_15%,11877.52
58226,28663,PWM75_2,Brightfield,4790.8
58227,28664,PWM75_2,4X_FITC_15%,9283.32
58228,28664,PWM75_2,Brightfield,4240.96
58229,28665,PWM75_2,4X_FITC_15%,14302.76
58230,28665,PWM75_2,Brightfield,5056.32
58231,28666,PWM75_2,4X_FITC_15%,12324.56
58232,28666,PWM75_2,Brightfield,4705.6
58233,28667,PWM75_2,4X_FITC_15%,10183.16
58234,28667,PWM75_2,Brightfield,4212.0
58235,28668,PWM75_2,4X_FITC_15%,12747.48
58236,28668,PWM75_2,Brightfield,4851.72
58237,28669,PWM75_2,4X_FITC_15%,12273.96
58238,28669,PWM75_2,Brightfield,5396.8
58239,28670,PWM75_2,4X_FITC_15%,10225.64
58240,28670,PWM75_2,Brightfield,4953.0
58241,28671,PWM75_2,4X_FITC_15%,10338.64
58242,28671,PWM75_2,Brightfield,4016.28
58243,28672,PWM75_2,4X_FITC_15%,10111.32
58244,28672,PWM75_2,Brightfield,4508.72
58245,28673,PWM75_2,4X_FITC_15%,10471.32
58246,28673,PWM75_2,Brightfield,4903.96
58247,28674,PWM75_2,4X_FITC_15%,10397.48
58248,28674,PWM75_2,Brightfield,4413.96
58249,28675,PWM75_2,4X_FITC_15%,10599.4
58250,28675,PWM75_2,Brightfield,3937.84
58251,28676,PWM75_2,4X_FITC_15%,10729.32
58252,28676,PWM75_2,Brightfield,4554.64
58253,28677,PWM75_2,4X_FITC_15%,10165.0
58254,28677,PWM75_2,Brightfield,4114.16
58255,28678,PWM75_2,4X_FITC_15%,11324.72
58256,28678,PWM75_2,Brightfield,4592.84
58257,28679,PWM75_2,4X_FITC_15%,13004.2
58258,28679,PWM75_2,Brightfield,5044.52
58259,28680,PWM75_2,4X_FITC_15%,11603.4
58260,28680,PWM75_2,Brightfield,4482.4
58261,28681,PWM75_2,4X_FITC_15%,11679.48
58262,28681,PWM75_2,Brightfield,4332.08
58263,28682,PWM75_2,4X_FITC_15%,12712.28
58264,28682,PWM75_2,Brightfield,4590.6
58265,28683,PWM75_2,4X_FITC_15%,11303.8
58266,28683,PWM75_2,Brightfield,4342.76
58267,28684,PWM75_2,4X_FITC_15%,15486.92
58268,28684,PWM75_2,Brightfield,5061.48
58269,28685,PWM75_2,4X_FITC_15%,12233.08
58270,28685,PWM75_2,Brightfield,5350.64
58271,28686,PWM75_2,4X_FITC_15%,11741.92
58272,28686,PWM75_2,Brightfield,4265.4
58273,28687,PWM75_2,4X_FITC_15%,15867.68
58274,28687,PWM75_2,Brightfield,4075.4
58275,28688,PWM75_2,4X_FITC_15%,10688.52
58276,28688,PWM75_2,Brightfield,3921.04
58277,28689,PWM75_2,4X_FITC_15%,9694.84
58278,28689,PWM75_2,Brightfield,4756.44
58279,28690,PWM75_2,4X_FITC_15%,10693.28
58280,28690,PWM75_2,Brightfield,4491.56
58281,28691,PWM75_2,4X_FITC_15%,10130.04
58282,28691,PWM75_2,Brightfield,5236.48
58283,28692,PWM75_2,4X_FITC_15%,11264.2
58284,28692,PWM75_2,Brightfield,5176.2
58285,28693,PWM75_2,4X_FITC_15%,11865.28
58286,28693,PWM75_2,Brightfield,5387.04
58287,28694,PWM75_2,4X_FITC_15%,12158.2
58288,28694,PWM75_2,Brightfield,4786.68
58289,28695,PWM75_2,4X_FITC_15%,13388.56
58290,28695,PWM75_2,Brightfield,4510.6
58291,28696,PWM75_2,4X_FITC_15%,11356.36
58292,28696,PWM75_2,Brightfield,4127.36
58293,28697,PWM75_2,4X_FITC_15%,13019.32
58294,28697,PWM75_2,Brightfield,4399.96
58295,28698,PWM75_2,4X_FITC_15%,14144.72
58296,28698,PWM75_2,Brightfield,4635.0
58297,28699,PWM75_2,4X_FITC_15%,12086.32
58298,28699,PWM75_2,Brightfield,4630.56
58299,28700,PWM75_2,4X_FITC_15%,10497.04
58300,28700,PWM75_2,Brightfield,4928.48
58301,28701,PWM75_2,4X_FITC_15%,11816.8
58302,28701,PWM75_2,Brightfield,5315.48
58303,28702,PWM75_2,4X_FITC_15%,10649.32
58304,28702,PWM75_2,Brightfield,4688.84
58305,28703,PWM75_2,4X_FITC_15%,10921.2
58306,28703,PWM75_2,Brightfield,5252.6
58307,28704,PWM75_2,4X_FITC_15%,11351.48
58308,28704,PWM75_2,Brightfield,4241.0
58309,28705,PWM75_2,4X_FITC_15%,14469.0
58310,28705,PWM75_2,Brightfield,2905.68
58311,28706,PWM75_2,4X_FITC_15%,11471.6
58312,28706,PWM75_2,Brightfield,4213.28
58313,28707,PWM75_2,4X_FITC_15%,11452.08
58314,28707,PWM75_2,Brightfield,4465.48
58315,28708,PWM75_2,4X_FITC_15%,11725.64
58316,28708,PWM75_2,Brightfield,4966.96
58317,28709,PWM75_2,4X_FITC_15%,12083.72
58318,28709,PWM75_2,Brightfield,4566.92
58319,28710,PWM75_2,4X_FITC_15%,10106.0
58320,28710,PWM75_2,Brightfield,4340.08
58321,28711,PWM75_2,4X_FITC_15%,10463.0
58322,28711,PWM75_2,Brightfield,5222.88
58323,28712,PWM75_2,4X_FITC_15%,11731.04
58324,28712,PWM75_2,Brightfield,4536.24
58325,28713,PWM75_2,4X_FITC_15%,18566.88
58326,28713,PWM75_2,Brightfield,4690.32
58327,28714,PWM75_2,4X_FITC_15%,11444.08
58328,28714,PWM75_2,Brightfield,5186.32
58329,28715,PWM75_2,4X_FITC_15%,10615.36
58330,28715,PWM75_2,Brightfield,4364.68
58331,28716,PWM75_2,4X_FITC_15%,10970.92
58332,28716,PWM75_2,Brightfield,4539.88
58333,28717,PWM75_2,4X_FITC_15%,12947.88
58334,28717,PWM75_2,Brightfield,5035.68
58335,28718,PWM75_2,4X_FITC_15%,11400.96
58336,28718,PWM75_2,Brightfield,4412.44
58337,28719,PWM75_2,4X_FITC_15%,11918.32
58338,28719,PWM75_2,Brightfield,3084.32
58339,28720,PWM75_2,4X_FITC_15%,10028.24
58340,28720,PWM75_2,Brightfield,4607.92
58341,28721,PWM75_2,4X_FITC_15%,12662.48
58342,28721,PWM75_2,Brightfield,4389.8
58343,28722,PWM75_2,4X_FITC_15%,9945.44
58344,28722,PWM75_2,Brightfield,3896.4
58345,28723,PWM75_2,4X_FITC_15%,10421.92
58346,28723,PWM75_2,Brightfield,4688.28
58347,28724,PWM75_2,4X_FITC_15%,12654.64
58348,28724,PWM75_2,Brightfield,5152.24
58349,28725,PWM75_2,4X_FITC_15%,11583.36
58350,28725,PWM75_2,Brightfield,5369.08
58351,28726,PWM75_2,4X_FITC_15%,11158.32
58352,28726,PWM75_2,Brightfield,4591.12
58353,28727,PWM75_2,4X_FITC_15%,12561.04
58354,28727,PWM75_2,Brightfield,4477.56
58355,28728,PWM75_2,4X_FITC_15%,11349.0
58356,28728,PWM75_2,Brightfield,4755.12
58357,28729,PWM75_2,4X_FITC_15%,10529.4
58358,28729,PWM75_2,Brightfield,3908.48
58359,28730,PWM75_2,4X_FITC_15%,10392.2
58360,28730,PWM75_2,Brightfield,4875.08
58361,28731,PWM75_2,4X_FITC_15%,10322.84
58362,28731,PWM75_2,Brightfield,4788.72
58363,28732,PWM75_2,4X_FITC_15%,13061.96
58364,28732,PWM75_2,Brightfield,5460.52
58365,28733,PWM75_2,4X_FITC_15%,10539.92
58366,28733,PWM75_2,Brightfield,3820.88
58367,28734,PWM75_2,4X_FITC_15%,12197.72
58368,28734,PWM75_2,Brightfield,4950.0
58369,28735,PWM75_2,4X_FITC_15%,11600.88
58370,28735,PWM75_2,Brightfield,4705.92
58371,28736,PWM75_2,4X_FITC_15%,11020.28
58372,28736,PWM75_2,Brightfield,4415.12
58373,28737,PWM75_2,4X_FITC_15%,11402.36
58374,28737,PWM75_2,Brightfield,4898.68
58375,28738,PWM75_2,4X_FITC_15%,10314.96
58376,28738,PWM75_2,Brightfield,5053.56
58377,28739,PWM75_2,4X_FITC_15%,11966.28
58378,28739,PWM75_2,Brightfield,5295.04
58379,28740,PWM75_2,4X_FITC_15%,11182.44
58380,28740,PWM75_2,Brightfield,4470.68
58381,28741,PWM75_2,4X_FITC_15%,11278.76
58382,28741,PWM75_2,Brightfield,4706.4
58383,28742,PWM75_2,4X_FITC_15%,16345.24
58384,28742,PWM75_2,Brightfield,4882.76
58385,28743,PWM75_2,4X_FITC_15%,12339.12
58386,28743,PWM75_2,Brightfield,4315.76
58387,28744,PWM75_2,4X_FITC_15%,10990.08
58388,28744,PWM75_2,Brightfield,4830.88
58389,28745,PWM75_2,4X_FITC_15%,12202.0
58390,28745,PWM75_2,Brightfield,3934.44
58391,28746,PWM75_2,4X_FITC_15%,11418.92
58392,28746,PWM75_2,Brightfield,4785.84
58393,28747,PWM75_2,4X_FITC_15%,14649.52
58394,28747,PWM75_2,Brightfield,3714.28
58395,28748,PWM75_2,4X_FITC_15%,9293.16
58396,28748,PWM75_2,Brightfield,4197.04
58397,28749,PWM75_2,4X_FITC_15%,10602.12
58398,28749,PWM75_2,Brightfield,5025.2
58399,28750,PWM75_2,4X_FITC_15%,11088.44
58400,28750,PWM75_2,Brightfield,5598.0
58401,28751,PWM75_2,4X_FITC_15%,9845.56
58402,28751,PWM75_2,Brightfield,4357.0
58403,28752,PWM75_2,4X_FITC_15%,11873.48
58404,28752,PWM75_2,Brightfield,4825.24
58405,28753,PWM75_2,4X_FITC_15%,10702.16
58406,28753,PWM75_2,Brightfield,4948.08
58407,28754,PWM75_2,4X_FITC_15%,11956.36
58408,28754,PWM75_2,Brightfield,4348.36
58409,28755,PWM75_2,4X_FITC_15%,13679.92
58410,28755,PWM75_2,Brightfield,5280.68
58411,28756,PWM75_2,4X_FITC_15%,10881.92
58412,28756,PWM75_2,Brightfield,4902.4
58413,28757,PWM75_2,4X_FITC_15%,18000.56
58414,28757,PWM75_2,Brightfield,3875.0
58415,28758,PWM75_2,4X_FITC_15%,9836.92
58416,28758,PWM75_2,Brightfield,3894.48
58417,28759,PWM75_2,4X_FITC_15%,10514.04
58418,28759,PWM75_2,Brightfield,4621.2
58419,28760,PWM75_2,4X_FITC_15%,10844.16
58420,28760,PWM75_2,Brightfield,5315.92
58421,28761,PWM75_2,4X_FITC_15%,11606.12
58422,28761,PWM75_2,Brightfield,4516.8
58423,28762,PWM75_2,4X_FITC_15%,11173.96
58424,28762,PWM75_2,Brightfield,4708.52
58425,28763,PWM75_2,4X_FITC_15%,10626.28
58426,28763,PWM75_2,Brightfield,5344.72
58427,28764,PWM75_2,4X_FITC_15%,10608.04
58428,28764,PWM75_2,Brightfield,3332.92
58429,28765,PWM75_2,4X_FITC_15%,9678.48
58430,28765,PWM75_2,Brightfield,3544.4
58431,28766,PWM75_2,4X_FITC_15%,10936.4
58432,28766,PWM75_2,Brightfield,4727.24
58433,28767,PWM75_2,4X_FITC_15%,12064.36
58434,28767,PWM75_2,Brightfield,4775.16
58435,28768,PWM75_2,4X_FITC_15%,10300.08
58436,28768,PWM75_2,Brightfield,4060.16
58437,28769,PWM75_2,4X_FITC_15%,13417.16
58438,28769,PWM75_2,Brightfield,5002.44
58439,28770,PWM75_2,4X_FITC_15%,11506.32
58440,28770,PWM75_2,Brightfield,4303.4
58441,28771,PWM75_2,4X_FITC_15%,9968.52
58442,28771,PWM75_2,Brightfield,4101.64
58443,28772,PWM75_2,4X_FITC_15%,12106.0
58444,28772,PWM75_2,Brightfield,4675.32
58445,28773,PWM75_2,4X_FITC_15%,10223.0
58446,28773,PWM75_2,Brightfield,4401.12
58447,28774,PWM75_2,4X_FITC_15%,10619.76
58448,28774,PWM75_2,Brightfield,4311.6
58449,28775,PWM75_2,4X_FITC_15%,11373.76
58450,28775,PWM75_2,Brightfield,4902.12
58451,28776,PWM75_2,4X_FITC_15%,10413.28
58452,28776,PWM75_2,Brightfield,4821.44
